# Force coefficients
# liftDir           : (0.000000000000e+00 1.000000000000e+00 0.000000000000e+00)
# dragDir           : (1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
# pitchAxis         : (0.000000000000e+00 0.000000000000e+00 1.000000000000e+00)
# magUInf           : 1.000000000000e+00
# lRef              : 1.000000000000e+00
# Aref              : 1.000000000000e+00
# CofR              : (0.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
# Time              	Cm                  	Cd                  	Cl                  	Cl(f)               	Cl(r)               
32.9977999999907112 	-8.403979912078e-05	1.226625625767e+00	2.787458118929e-02	1.385325079552e-02	1.402133039376e-02
32.9999999999907132 	-8.328715087434e-05	1.226639138364e+00	2.790550114410e-02	1.386946342118e-02	1.403603772292e-02
33.0021999999907152 	-8.253362349735e-05	1.226652013464e+00	2.792833785023e-02	1.388163530162e-02	1.404670254861e-02
33.0043999999907172 	-8.177916915321e-05	1.226668921926e+00	2.794145608548e-02	1.388894887359e-02	1.405250721189e-02
33.0065999999907191 	-8.102393309869e-05	1.226684957368e+00	2.796873458403e-02	1.390334335891e-02	1.406539122511e-02
33.0087999999907211 	-8.026779080390e-05	1.226701135024e+00	2.798440767117e-02	1.391193604478e-02	1.407247162639e-02
33.0109999999907231 	-7.951085486417e-05	1.226719947359e+00	2.800452487879e-02	1.392275158453e-02	1.408177329426e-02
33.0131999999907251 	-7.875310057339e-05	1.226731200546e+00	2.803462277217e-02	1.393855828551e-02	1.409606448666e-02
33.0153999999907271 	-7.799437917181e-05	1.226742187633e+00	2.803866885356e-02	1.394134004761e-02	1.409732880595e-02
33.017599999990729  	-7.723499010232e-05	1.226766901186e+00	2.808473277465e-02	1.396513139722e-02	1.411960137743e-02
33.019799999990731  	-7.647474341761e-05	1.226779873730e+00	2.810630834653e-02	1.397667942985e-02	1.412962891668e-02
33.021999999990733  	-7.571361292880e-05	1.226792736322e+00	2.812708880993e-02	1.398783079203e-02	1.413925801789e-02
33.024199999990735  	-7.495150141546e-05	1.226819975477e+00	2.814655219080e-02	1.399832459399e-02	1.414822759682e-02
33.0263999999907369 	-7.418880200386e-05	1.226833188279e+00	2.817713106499e-02	1.401437673049e-02	1.416275433450e-02
33.0285999999907389 	-7.342510644277e-05	1.226846326959e+00	2.818166359578e-02	1.401740669145e-02	1.416425690433e-02
33.0307999999907409 	-7.266057856620e-05	1.226860282432e+00	2.819278098763e-02	1.402372991525e-02	1.416905107238e-02
33.0329999999907429 	-7.189512021435e-05	1.226875235538e+00	2.818800643538e-02	1.402210809747e-02	1.416589833790e-02
33.0351999999907449 	-7.112912695857e-05	1.226897278790e+00	2.824958231808e-02	1.405366203208e-02	1.419592028600e-02
33.0373999999907468 	-7.036220646579e-05	1.226909462909e+00	2.827097938807e-02	1.406512748757e-02	1.420585190050e-02
33.0395999999907488 	-6.959446426040e-05	1.226927046966e+00	2.828896441014e-02	1.407488774081e-02	1.421407666933e-02
33.0417999999907508 	-6.882585453334e-05	1.226942504872e+00	2.830864001038e-02	1.408549415066e-02	1.422314585972e-02
33.0439999999907528 	-6.805649774255e-05	1.226957129636e+00	2.833475168435e-02	1.409931934443e-02	1.423543233992e-02
33.0461999999907547 	-6.728628549402e-05	1.226971580496e+00	2.835662548726e-02	1.411102645814e-02	1.424559902913e-02
33.0483999999907567 	-6.651518885899e-05	1.226986784994e+00	2.837369105542e-02	1.412033033885e-02	1.425336071657e-02
33.0505999999907587 	-6.574342119020e-05	1.227007839021e+00	2.843310671894e-02	1.415080993828e-02	1.428229678066e-02
33.0527999999907607 	-6.497053678156e-05	1.227024477250e+00	2.840237060258e-02	1.413621476451e-02	1.426615583807e-02
33.0549999999907627 	-6.419699007278e-05	1.227036462723e+00	2.840859919195e-02	1.414010260590e-02	1.426849658605e-02
33.0571999999907646 	-6.342258758243e-05	1.227051651258e+00	2.841634946202e-02	1.414475214343e-02	1.427159731859e-02
33.0593999999907666 	-6.264747854978e-05	1.227072564015e+00	2.844362779091e-02	1.415916641690e-02	1.428446137400e-02
33.0615999999907686 	-6.187154293339e-05	1.227085789765e+00	2.846083550351e-02	1.416854620882e-02	1.429228929469e-02
33.0637999999907706 	-6.109486470664e-05	1.227099458756e+00	2.848626287180e-02	1.418203657120e-02	1.430422630061e-02
33.0659999999907726 	-6.031728867227e-05	1.227112456194e+00	2.849269528533e-02	1.418603035399e-02	1.430666493134e-02
33.0681999999907745 	-5.953899652289e-05	1.227128530829e+00	2.851593394569e-02	1.419842797632e-02	1.431750596937e-02
33.0703999999907765 	-5.875988320017e-05	1.227143539540e+00	2.853584643410e-02	1.420916333385e-02	1.432668310025e-02
33.0725999999907785 	-5.797996671179e-05	1.227160298887e+00	2.855371472744e-02	1.421887739701e-02	1.433483733043e-02
33.0747999999907805 	-5.719925995409e-05	1.227176686074e+00	2.856945819947e-02	1.422752983978e-02	1.434192835969e-02
33.0769999999907824 	-5.641775968605e-05	1.227193085688e+00	2.858340631321e-02	1.423528539692e-02	1.434812091629e-02
33.0791999999907844 	-5.563549084310e-05	1.227208734121e+00	2.860451720609e-02	1.424662311220e-02	1.435789409389e-02
33.0813999999907864 	-5.485241075103e-05	1.227231025872e+00	2.862308453284e-02	1.425668985567e-02	1.436639467717e-02
33.0835999999907884 	-5.406867715674e-05	1.227241808815e+00	2.864541337219e-02	1.426863800894e-02	1.437677536325e-02
33.0857999999907904 	-5.328407578250e-05	1.227256884413e+00	2.865909721474e-02	1.427626453159e-02	1.438283268315e-02
33.0879999999907923 	-5.249870978954e-05	1.227272602570e+00	2.867310583727e-02	1.428405420885e-02	1.438905162843e-02
33.0901999999907943 	-5.171263221638e-05	1.227289705137e+00	2.869705868943e-02	1.429681671250e-02	1.440024197693e-02
33.0923999999907963 	-5.092578647225e-05	1.227307489226e+00	2.872623265496e-02	1.431219054101e-02	1.441404211395e-02
33.0945999999907983 	-5.013813000420e-05	1.227323556354e+00	2.873049500935e-02	1.431510937467e-02	1.441538563468e-02
33.0967999999908002 	-4.934971015204e-05	1.227333212544e+00	2.874558971571e-02	1.432344514770e-02	1.442214456801e-02
33.0989999999908022 	-4.856052414481e-05	1.227353238088e+00	2.876526341693e-02	1.433407118432e-02	1.443119223261e-02
33.1011999999908042 	-4.777056582643e-05	1.227368940742e+00	2.878424795869e-02	1.434435341352e-02	1.443989454517e-02
33.1033999999908062 	-4.697986849332e-05	1.227385869259e+00	2.880243490863e-02	1.435423758582e-02	1.444819732281e-02
33.1055999999908082 	-4.618841067157e-05	1.227401010530e+00	2.881943485208e-02	1.436352901537e-02	1.445590583671e-02
33.1077999999908101 	-4.539616119491e-05	1.227418253635e+00	2.883251857455e-02	1.437086312608e-02	1.446165544847e-02
33.1099999999908121 	-4.460320416059e-05	1.227433048418e+00	2.884900284941e-02	1.437989822054e-02	1.446910462886e-02
33.1121999999908141 	-4.380954323310e-05	1.227444423760e+00	2.887049036734e-02	1.439143564044e-02	1.447905472690e-02
33.1143999999908161 	-4.301505905113e-05	1.227465193483e+00	2.888639188486e-02	1.440018088338e-02	1.448621100148e-02
33.116599999990818  	-4.221978590853e-05	1.227486089577e+00	2.889580159853e-02	1.440568101336e-02	1.449012058517e-02
33.11879999999082   	-4.142384229110e-05	1.227502241341e+00	2.891290482827e-02	1.441502857184e-02	1.449787625643e-02
33.120999999990822  	-4.062714652578e-05	1.227517748431e+00	2.893023082692e-02	1.442448826693e-02	1.450574255998e-02
33.123199999990824  	-3.982970091566e-05	1.227535059813e+00	2.894093008509e-02	1.443063534163e-02	1.451029474346e-02
33.125399999990826  	-3.903164003839e-05	1.227549959577e+00	2.897141479559e-02	1.444667575776e-02	1.452473903783e-02
33.1275999999908279 	-3.823273884164e-05	1.227566198061e+00	2.898343114529e-02	1.445348283380e-02	1.452994831149e-02
33.1297999999908299 	-3.743301245227e-05	1.227582063738e+00	2.898313363365e-02	1.445413380437e-02	1.452899982928e-02
33.1319999999908319 	-3.663274753851e-05	1.227597979682e+00	2.901196469742e-02	1.446934960117e-02	1.454261509625e-02
33.1341999999908339 	-3.583170253683e-05	1.227614891965e+00	2.903076208447e-02	1.447954933970e-02	1.455121274477e-02
33.1363999999908359 	-3.502994760628e-05	1.227629096165e+00	2.905065063944e-02	1.449029537212e-02	1.456035526733e-02
33.1385999999908378 	-3.422741168483e-05	1.227647984128e+00	2.906610772456e-02	1.449882645060e-02	1.456728127396e-02
33.1407999999908398 	-3.342420258030e-05	1.227665777360e+00	2.908579189901e-02	1.450947174692e-02	1.457632015208e-02
33.1429999999908418 	-3.262020512863e-05	1.227680261185e+00	2.908777454533e-02	1.451126706754e-02	1.457650747779e-02
33.1451999999908438 	-3.181552950300e-05	1.227696502469e+00	2.910199843244e-02	1.451918368672e-02	1.458281474572e-02
33.1473999999908457 	-3.101012319461e-05	1.227711723607e+00	2.911238536287e-02	1.452518255824e-02	1.458720280463e-02
33.1495999999908477 	-3.020395625956e-05	1.227729965558e+00	2.912039055175e-02	1.452999131961e-02	1.459039923213e-02
33.1517999999908497 	-2.939724242139e-05	1.227747400332e+00	2.914480302792e-02	1.454300427154e-02	1.460179875638e-02
33.1539999999908517 	-2.858979443403e-05	1.227762782471e+00	2.916895203726e-02	1.455588622419e-02	1.461306581306e-02
33.1561999999908537 	-2.778153481921e-05	1.227780122087e+00	2.916872348791e-02	1.455658020913e-02	1.461214327877e-02
33.1583999999908556 	-2.697268023023e-05	1.227793824088e+00	2.919079517317e-02	1.456842490635e-02	1.462237026681e-02
33.1605999999908576 	-2.616310714953e-05	1.227809310732e+00	2.920867671661e-02	1.457817525116e-02	1.463050146545e-02
33.1627999999908596 	-2.535274209802e-05	1.227827124374e+00	2.921489286572e-02	1.458209369076e-02	1.463279917496e-02
33.1649999999908616 	-2.454176008996e-05	1.227844772587e+00	2.923543297042e-02	1.459317472512e-02	1.464225824530e-02
33.1671999999908635 	-2.373008452216e-05	1.227862007714e+00	2.925195277817e-02	1.460224630456e-02	1.464970647361e-02
33.1693999999908655 	-2.291768019532e-05	1.227877550498e+00	2.925942211448e-02	1.460679337704e-02	1.465262873743e-02
33.1715999999908675 	-2.210465373325e-05	1.227896103438e+00	2.928508110102e-02	1.462043589678e-02	1.466464520424e-02
33.1737999999908695 	-2.129091571138e-05	1.227909027712e+00	2.930321319405e-02	1.463031568131e-02	1.467289751274e-02
33.1759999999908715 	-2.047660728894e-05	1.227931416538e+00	2.933280717631e-02	1.464592698086e-02	1.468688019544e-02
33.1781999999908734 	-1.966139709345e-05	1.227948235500e+00	2.932609368596e-02	1.464338544589e-02	1.468270824007e-02
33.1803999999908754 	-1.884552144358e-05	1.227957644436e+00	2.932053635432e-02	1.464142265572e-02	1.467911369860e-02
33.1825999999908774 	-1.802917651993e-05	1.227977736307e+00	2.935188370609e-02	1.465791267652e-02	1.469397102956e-02
33.1847999999908794 	-1.721189654656e-05	1.227990963179e+00	2.933443083244e-02	1.465000351967e-02	1.468442731276e-02
33.1869999999908813 	-1.639410848907e-05	1.228009146270e+00	2.934715964668e-02	1.465718571485e-02	1.468997393183e-02
33.1891999999908833 	-1.557569409258e-05	1.228024227750e+00	2.936779129203e-02	1.466831995192e-02	1.469947134011e-02
33.1913999999908853 	-1.475657828747e-05	1.228039977808e+00	2.937917336105e-02	1.467483010224e-02	1.470434325881e-02
33.1935999999908873 	-1.393681595347e-05	1.228057067907e+00	2.939376006789e-02	1.468294321799e-02	1.471081684990e-02
33.1957999999908893 	-1.311635689963e-05	1.228074602407e+00	2.940097599141e-02	1.468737163880e-02	1.471360435260e-02
33.1979999999908912 	-1.229535081490e-05	1.228089332322e+00	2.942049403318e-02	1.469795166577e-02	1.472254236740e-02
33.2001999999908932 	-1.147359756112e-05	1.228107149934e+00	2.942584709772e-02	1.470144995130e-02	1.472439714642e-02
33.2023999999908952 	-1.065119555859e-05	1.228123139367e+00	2.942851110483e-02	1.470360435686e-02	1.472490674797e-02
33.2045999999908972 	-9.828193305531e-06	1.228137429477e+00	2.944671977251e-02	1.471353169295e-02	1.473318807956e-02
33.2067999999908992 	-9.004665268028e-06	1.228157883680e+00	2.947461511366e-02	1.472830289156e-02	1.474631222210e-02
33.2089999999909011 	-8.180322942056e-06	1.228174117316e+00	2.947481887741e-02	1.472922911576e-02	1.474558976165e-02
33.2111999999909031 	-7.355355697479e-06	1.228188004147e+00	2.947898200582e-02	1.473213564721e-02	1.474684635861e-02
33.2133999999909051 	-6.529839932722e-06	1.228209164463e+00	2.950885509945e-02	1.474789770979e-02	1.476095738966e-02
33.2155999999909071 	-5.703885305585e-06	1.228225957585e+00	2.955120197108e-02	1.476989710023e-02	1.478130487084e-02
33.217799999990909  	-4.876950238835e-06	1.228240829110e+00	2.953020426178e-02	1.476022518065e-02	1.476997908113e-02
33.219999999990911  	-4.049554213565e-06	1.228257809335e+00	2.953857224271e-02	1.476523656714e-02	1.477333567557e-02
33.222199999990913  	-3.221457823731e-06	1.228274233591e+00	2.954722154382e-02	1.477038931409e-02	1.477683222973e-02
33.224399999990915  	-2.392718575372e-06	1.228290868342e+00	2.955240589758e-02	1.477381023021e-02	1.477859566736e-02
33.226599999990917  	-1.563415325799e-06	1.228307104031e+00	2.956808334254e-02	1.478247825594e-02	1.478560508659e-02
33.2287999999909189 	-7.335146014871e-07	1.228322758635e+00	2.958577196294e-02	1.479215246687e-02	1.479361949607e-02
33.2309999999909209 	9.705025379473e-08	1.228338824828e+00	2.959230360981e-02	1.479624885516e-02	1.479605475465e-02
33.2331999999909229 	9.282700902241e-07	1.228351917885e+00	2.959103020462e-02	1.479644337240e-02	1.479458683222e-02
33.2353999999909249 	1.759986800821e-06	1.228373093808e+00	2.961170665119e-02	1.480761331239e-02	1.480409333879e-02
33.2375999999909268 	2.592361115687e-06	1.228390205596e+00	2.961736809945e-02	1.481127641084e-02	1.480609168861e-02
33.2397999999909288 	3.425253885024e-06	1.228411478157e+00	2.964768218839e-02	1.482726634808e-02	1.482041584031e-02
33.2419999999909308 	4.258797070384e-06	1.228429864774e+00	2.965924683360e-02	1.483388221387e-02	1.482536461973e-02
33.2441999999909328 	5.092887315703e-06	1.228447015018e+00	2.967450578103e-02	1.484234577783e-02	1.483216000320e-02
33.2463999999909348 	5.927601394428e-06	1.228462451323e+00	2.968625869911e-02	1.484905695095e-02	1.483720174816e-02
33.2485999999909367 	6.762893312248e-06	1.228481044103e+00	2.970488556706e-02	1.485920567684e-02	1.484567989022e-02
33.2507999999909387 	7.598894209969e-06	1.228499185701e+00	2.970034918607e-02	1.485777348725e-02	1.484257569883e-02
33.2529999999909407 	8.435283946310e-06	1.228513985504e+00	2.972048345063e-02	1.486867700926e-02	1.485180644137e-02
33.2551999999909427 	9.272320635442e-06	1.228531109648e+00	2.973787500569e-02	1.487820982348e-02	1.485966518221e-02
33.2573999999909447 	1.011007796228e-05	1.228545581483e+00	2.973345287241e-02	1.487683651417e-02	1.485661635824e-02
33.2595999999909466 	1.094835773153e-05	1.228559953303e+00	2.974116355947e-02	1.488153013747e-02	1.485963342200e-02
33.2617999999909486 	1.178718463578e-05	1.228579492291e+00	2.975757276426e-02	1.489057356677e-02	1.486699919749e-02
33.2639999999909506 	1.262659175736e-05	1.228599146847e+00	2.977123748960e-02	1.489824533656e-02	1.487299215304e-02
33.2661999999909526 	1.346647418452e-05	1.228614154011e+00	2.981133605967e-02	1.491913450402e-02	1.489220155565e-02
33.2683999999909545 	1.430712211949e-05	1.228629684412e+00	2.980062534053e-02	1.491461979238e-02	1.488600554815e-02
33.2705999999909565 	1.514849655111e-05	1.228647185119e+00	2.977357621695e-02	1.490193660503e-02	1.487163961193e-02
33.2727999999909585 	1.599029595674e-05	1.228664272305e+00	2.977916975125e-02	1.490557517158e-02	1.487359457967e-02
33.2749999999909605 	1.683260363289e-05	1.228681045253e+00	2.979262925174e-02	1.491314722950e-02	1.487948202224e-02
33.2771999999909625 	1.767547437745e-05	1.228699014763e+00	2.980538563585e-02	1.492036829230e-02	1.488501734355e-02
33.2793999999909644 	1.851892062503e-05	1.228715327994e+00	2.981398442973e-02	1.492551113549e-02	1.488847329424e-02
33.2815999999909664 	1.936291434953e-05	1.228731986338e+00	2.982237607801e-02	1.493055095335e-02	1.489182512466e-02
33.2837999999909684 	2.020750823696e-05	1.228749848593e+00	2.982314815144e-02	1.493178158396e-02	1.489136656749e-02
33.2859999999909704 	2.105256244747e-05	1.228766071968e+00	2.983664818115e-02	1.493937665302e-02	1.489727152813e-02
33.2881999999909723 	2.189822709712e-05	1.228783139143e+00	2.984178284805e-02	1.494278965112e-02	1.489899319693e-02
33.2903999999909743 	2.274446382132e-05	1.228799084107e+00	2.984136845914e-02	1.494342869339e-02	1.489793976575e-02
33.2925999999909763 	2.359117340103e-05	1.228816983807e+00	2.985409790021e-02	1.495064012351e-02	1.490345777671e-02
33.2947999999909783 	2.443838679523e-05	1.228836223438e+00	2.986962729647e-02	1.495925203503e-02	1.491037526144e-02
33.2969999999909803 	2.528616017887e-05	1.228852135433e+00	2.988258967953e-02	1.496658099994e-02	1.491600867959e-02
33.2991999999909822 	2.613449656177e-05	1.228868747512e+00	2.989210992644e-02	1.497218945978e-02	1.491992046666e-02
33.3013999999909842 	2.698334155408e-05	1.228884091798e+00	2.989596695038e-02	1.497496681674e-02	1.492100013364e-02
33.3035999999909862 	2.783276961769e-05	1.228904658504e+00	2.990053646396e-02	1.497810100160e-02	1.492243546236e-02
33.3057999999909882 	2.868265188425e-05	1.228922077423e+00	2.991767185471e-02	1.498751857924e-02	1.493015327547e-02
33.3079999999909901 	2.953307877372e-05	1.228940643592e+00	2.992336897524e-02	1.499121756640e-02	1.493215140885e-02
33.3101999999909921 	3.038402172805e-05	1.228957952048e+00	2.993092810578e-02	1.499584807462e-02	1.493508003116e-02
33.3123999999909941 	3.123558217322e-05	1.228973459835e+00	2.991977236124e-02	1.499112176279e-02	1.492865059845e-02
33.3145999999909961 	3.208748660329e-05	1.228988871887e+00	2.994442636950e-02	1.500430067136e-02	1.494012569815e-02
33.3167999999909981 	3.294004105019e-05	1.229007425930e+00	2.994250793816e-02	1.500419401013e-02	1.493831392803e-02
33.318999999991     	3.379302398746e-05	1.229021959217e+00	2.995126481282e-02	1.500942543040e-02	1.494183938242e-02
33.321199999991002  	3.464655218300e-05	1.229039922634e+00	2.995747593649e-02	1.501338452043e-02	1.494409141606e-02
33.323399999991004  	3.550051483943e-05	1.229058514442e+00	2.997227131279e-02	1.502163617124e-02	1.495063514156e-02
33.325599999991006  	3.635503440122e-05	1.229075071066e+00	2.997781882837e-02	1.502526444859e-02	1.495255437978e-02
33.327799999991008  	3.721010937403e-05	1.229096274525e+00	2.997294255373e-02	1.502368138624e-02	1.494926116749e-02
33.3299999999910099 	3.806555126167e-05	1.229112986638e+00	2.999444494920e-02	1.503528802586e-02	1.495915692334e-02
33.3321999999910119 	3.892156085623e-05	1.229130917770e+00	3.000024723058e-02	1.503904517615e-02	1.496120205443e-02
33.3343999999910139 	3.977809825996e-05	1.229147281040e+00	2.999920990285e-02	1.503938304968e-02	1.495982685316e-02
33.3365999999910159 	4.063504392186e-05	1.229164572943e+00	3.001296204923e-02	1.504711606854e-02	1.496584598069e-02
33.3387999999910178 	4.149245625017e-05	1.229183115489e+00	3.002969275670e-02	1.505633883460e-02	1.497335392210e-02
33.3409999999910198 	4.235044250706e-05	1.229201502893e+00	3.002592123466e-02	1.505531105984e-02	1.497061017482e-02
33.3431999999910218 	4.320894047950e-05	1.229216998127e+00	3.002005948131e-02	1.505323868113e-02	1.496682080018e-02
33.3453999999910238 	4.406786806010e-05	1.229235002763e+00	3.002885397386e-02	1.505849485499e-02	1.497035911887e-02
33.3475999999910258 	4.492732335757e-05	1.229253051214e+00	3.002522934489e-02	1.505754199580e-02	1.496768734909e-02
33.3497999999910277 	4.578720603213e-05	1.229269386933e+00	3.003206008132e-02	1.506181724669e-02	1.497024283463e-02
